ICS_ID,ORG_Entity,Matched_Category
52da7826-9113-4fc3-9295-ef2748fd7263,Szkoła Podstawowa nr 27,Education (non-university)
52da7826-9113-4fc3-9295-ef2748fd7263,Powiatowej Stacji Sanitarno - Epidemiologicznej w Krakowie,Government / Public Administration
52da7826-9113-4fc3-9295-ef2748fd7263,Szkoła Podstawowa nr 117,Education (non-university)
52da7826-9113-4fc3-9295-ef2748fd7263,Szkoła Podstawowa nr 3 w Wieliczka Szkoła Podstawowa w Wawrzeńczycach,Education (non-university)
52da7826-9113-4fc3-9295-ef2748fd7263,Szkoła Podstawowa w Podłężu Szkoła Podstawowa w Podgrabiu Szkoła Podstawowa w Woli Batorskiej Szkoła Podstawowa w Staniątkach Szkoła Podstawowa w Zabierzowie Bocheńskim Szkoła Podstawowa w Zagórze Szkoła Podstawowa w Zakrzowie Szkoła Podstawowa nr 27 w Krakowie Szkoła Podstawowa nr 117,Education (non-university)
52da7826-9113-4fc3-9295-ef2748fd7263,Szkoła Podstawowa w Niepołomicach,Education (non-university)
52da7826-9113-4fc3-9295-ef2748fd7263,Muzeum Fonograficzne w Niepołomicach,Cultural Institution / Arts
52da7826-9113-4fc3-9295-ef2748fd7263,Zespole Szkół w Wawrzeńczycach,Education (non-university)
52da7826-9113-4fc3-9295-ef2748fd7263,Szkoła Podstawowa Podgrabie,Education (non-university)
52da7826-9113-4fc3-9295-ef2748fd7263,Zespole Szkół,Education (non-university)
52e70977-b038-49df-96f2-c496773999b8,KM UJK,Other / Unclear
52e797ed-4b41-4625-a306-dcb779d23030,The Times,Media / Publishing
52e797ed-4b41-4625-a306-dcb779d23030,Evening Express,Media / Publishing
52e797ed-4b41-4625-a306-dcb779d23030,BBC News,Media / Publishing
52e797ed-4b41-4625-a306-dcb779d23030,BBC Radio,Media / Publishing
52e797ed-4b41-4625-a306-dcb779d23030,Aberdeen Citizen,Media / Publishing
5319f4a7-0d26-4054-aa75-fbd8f04bf732,Deepmind,Company / Business
5319f4a7-0d26-4054-aa75-fbd8f04bf732,Mila,Company / Business
5319f4a7-0d26-4054-aa75-fbd8f04bf732,Volkswagen,Company / Business
5319f4a7-0d26-4054-aa75-fbd8f04bf732,Allegro,Company / Business
5319f4a7-0d26-4054-aa75-fbd8f04bf732,BizOn,Other / Unclear
5319f4a7-0d26-4054-aa75-fbd8f04bf732,Google Brain,Company / Business
5319f4a7-0d26-4054-aa75-fbd8f04bf732,MPI,Other / Unclear
53323529-47f9-4893-bf74-02bb952f7ace,Nature,Media / Publishing
53323529-47f9-4893-bf74-02bb952f7ace,PNAS USA,Media / Publishing
53323529-47f9-4893-bf74-02bb952f7ace,unijnego,International Organization / EU
53323529-47f9-4893-bf74-02bb952f7ace,Web of Science,Media / Publishing
5337dc87-0b9b-4eeb-bbb2-4512b372ac5c,The Strad,Media / Publishing
5337dc87-0b9b-4eeb-bbb2-4512b372ac5c,Violin Channel,Media / Publishing
5337dc87-0b9b-4eeb-bbb2-4512b372ac5c,musicalchairs.com,Media / Publishing
5337dc87-0b9b-4eeb-bbb2-4512b372ac5c,the Violin Channel,Media / Publishing
536b1a24-dcbc-4ca3-89eb-abee60a082fa,UCZKIN,Other / Unclear
536b1a24-dcbc-4ca3-89eb-abee60a082fa,ICZMP,Government / Public Administration
536b1a24-dcbc-4ca3-89eb-abee60a082fa,ERKNET,International Organization / EU
536b1a24-dcbc-4ca3-89eb-abee60a082fa,SCT,Other / Unclear
536b1a24-dcbc-4ca3-89eb-abee60a082fa,Szpital Bielański,Health / Hospitals / Medical
536b1a24-dcbc-4ca3-89eb-abee60a082fa,TTTS,Other / Unclear
53793b05-facb-40ca-bba7-9fc5ffc9e1db,PARP,Government / Public Administration
53793b05-facb-40ca-bba7-9fc5ffc9e1db,UNR,Other / Unclear
53793b05-facb-40ca-bba7-9fc5ffc9e1db,GOED,NGO / Association / Foundation
53793b05-facb-40ca-bba7-9fc5ffc9e1db,WinZo,Company / Business
53793b05-facb-40ca-bba7-9fc5ffc9e1db,NLAB,Other / Unclear
53793b05-facb-40ca-bba7-9fc5ffc9e1db,PAIH,Government / Public Administration
53793b05-facb-40ca-bba7-9fc5ffc9e1db,SGH-UNR,Other / Unclear
53793b05-facb-40ca-bba7-9fc5ffc9e1db,Warsaw Reno Startup Lab,Company / Business
53793b05-facb-40ca-bba7-9fc5ffc9e1db,Mimmi,Other / Unclear
53793b05-facb-40ca-bba7-9fc5ffc9e1db,Biurze Gubernatora Nevada ds. Rozwoju Gospodarczego,International Organization / EU
53793b05-facb-40ca-bba7-9fc5ffc9e1db,TipMedia,Media / Publishing
53793b05-facb-40ca-bba7-9fc5ffc9e1db,Oficyna Wydawnicza SGH,Media / Publishing
53793b05-facb-40ca-bba7-9fc5ffc9e1db,Reality Unit,Cultural Institution / Arts
53793b05-facb-40ca-bba7-9fc5ffc9e1db,Nevada Global,Company / Business
53793b05-facb-40ca-bba7-9fc5ffc9e1db,DoxyChain,Company / Business
53793b05-facb-40ca-bba7-9fc5ffc9e1db,Instise,Other / Unclear
53793b05-facb-40ca-bba7-9fc5ffc9e1db,Nevada-Lubelskie Acceleration Bridge,Government / Public Administration
53793b05-facb-40ca-bba7-9fc5ffc9e1db,Doxychain,Company / Business
53793b05-facb-40ca-bba7-9fc5ffc9e1db,NCBR-Nevada Acceleration Program,Government / Public Administration
53793b05-facb-40ca-bba7-9fc5ffc9e1db,Macov,Company / Business
53793b05-facb-40ca-bba7-9fc5ffc9e1db,Spontime,Company / Business
53793b05-facb-40ca-bba7-9fc5ffc9e1db,Nevada Governor’s Office of Economic Development,Government / Public Administration
5389f159-f53d-4205-8c1b-c07d5c2dd332,Stowarzyszeniem Kresy Wschodnie Dziedzictwo i Pamięć,NGO / Association / Foundation
5389f159-f53d-4205-8c1b-c07d5c2dd332,Cmentarza Centralnego,Government / Public Administration
5389f159-f53d-4205-8c1b-c07d5c2dd332,SKWDiP,Other / Unclear
5389f159-f53d-4205-8c1b-c07d5c2dd332,"dziale Inżynierii Lądowej, Środowiska i Geodezji",Other / Unclear
5389f159-f53d-4205-8c1b-c07d5c2dd332,Stowarzyszenie Kresy Wschodnie Dziedzictwo i Pamięć,NGO / Association / Foundation
5389f159-f53d-4205-8c1b-c07d5c2dd332,Cmentarz Centralny w Szczecinie,Government / Public Administration
5389f159-f53d-4205-8c1b-c07d5c2dd332,Zachód,Other / Unclear
5389f159-f53d-4205-8c1b-c07d5c2dd332,Urząd Miasta Szczecina,Government / Public Administration
5389f159-f53d-4205-8c1b-c07d5c2dd332,Towarzystwo Miłośników Lwowa,NGO / Association / Foundation
5389f159-f53d-4205-8c1b-c07d5c2dd332,R.Maryja,Media / Publishing
5389f159-f53d-4205-8c1b-c07d5c2dd332,Oddziałowe Biuro Upamiętnienia Walk i Męczeństwa,Government / Public Administration
5389f159-f53d-4205-8c1b-c07d5c2dd332,Kresów Południowo – Wschodnich,Other / Unclear
5389f159-f53d-4205-8c1b-c07d5c2dd332,Kościół Katolicki,Religious Organization
5389f159-f53d-4205-8c1b-c07d5c2dd332,Urzędu Miasta w Szczecinie,Government / Public Administration
538d86b3-e4d3-4e6d-92be-35432f754371,Wspólnotę Kościoła Ewangelicko-Luterańskiego w Saksonii,Religious Organization
538d86b3-e4d3-4e6d-92be-35432f754371,. Rozwoju i Wymiany,Other / Unclear
538d86b3-e4d3-4e6d-92be-35432f754371,Kunst.off Plattenbau,Cultural Institution / Arts
538d86b3-e4d3-4e6d-92be-35432f754371,Uniwersytecie w Lipsku,Other / Unclear
538d86b3-e4d3-4e6d-92be-35432f754371,IEA APS,NGO / Association / Foundation
538d86b3-e4d3-4e6d-92be-35432f754371,Scheersberg,Other / Unclear
538d86b3-e4d3-4e6d-92be-35432f754371,Galerią Arsenał,Cultural Institution / Arts
538d86b3-e4d3-4e6d-92be-35432f754371,ABC DDR PRL,Media / Publishing
538d86b3-e4d3-4e6d-92be-35432f754371,IEA,International Organization / EU
538d86b3-e4d3-4e6d-92be-35432f754371,Instytucie Polskim w Lipsku,Cultural Institution / Arts
538d86b3-e4d3-4e6d-92be-35432f754371,History Moments,Media / Publishing
53985cb1-c37f-4990-aaaf-1e10a9d9bd06,T. Powszechny,Cultural Institution / Arts
53985cb1-c37f-4990-aaaf-1e10a9d9bd06,Mały,Other / Unclear
53985cb1-c37f-4990-aaaf-1e10a9d9bd06,Konsulat Honorowy Austrii,Government / Public Administration
53985cb1-c37f-4990-aaaf-1e10a9d9bd06,Toya,Company / Business
53985cb1-c37f-4990-aaaf-1e10a9d9bd06,Ambasada,Government / Public Administration
53985cb1-c37f-4990-aaaf-1e10a9d9bd06,PJM,Other / Unclear
53985cb1-c37f-4990-aaaf-1e10a9d9bd06,Urząd Miasta Łodzi,Government / Public Administration
53985cb1-c37f-4990-aaaf-1e10a9d9bd06,Alliance Française,Education (non-university)
53985cb1-c37f-4990-aaaf-1e10a9d9bd06,"Nowy,",Other / Unclear
53985cb1-c37f-4990-aaaf-1e10a9d9bd06,YouTube,Media / Publishing
53985cb1-c37f-4990-aaaf-1e10a9d9bd06,Chorea,Cultural Institution / Arts
53985cb1-c37f-4990-aaaf-1e10a9d9bd06,Stowarzyszenia „Łódzkie Bardziej Francuskie”,NGO / Association / Foundation
53985cb1-c37f-4990-aaaf-1e10a9d9bd06,T.E.C,Other / Unclear
53985cb1-c37f-4990-aaaf-1e10a9d9bd06,Austriackie Forum Kultury,Cultural Institution / Arts
53985cb1-c37f-4990-aaaf-1e10a9d9bd06,EFACIS,NGO / Association / Foundation
53985cb1-c37f-4990-aaaf-1e10a9d9bd06,Teatr 21,Cultural Institution / Arts
53985cb1-c37f-4990-aaaf-1e10a9d9bd06,Młodzieżowa Rada Miasta,Government / Public Administration
53985cb1-c37f-4990-aaaf-1e10a9d9bd06,Teatr Studencki Scaramouche,Cultural Institution / Arts
53985cb1-c37f-4990-aaaf-1e10a9d9bd06,Centrum Sztuki Włączającej,Cultural Institution / Arts
53985cb1-c37f-4990-aaaf-1e10a9d9bd06,ódzka Szkoła Filmowa,Cultural Institution / Arts
53985cb1-c37f-4990-aaaf-1e10a9d9bd06,Ambasada Austrii,Government / Public Administration
53985cb1-c37f-4990-aaaf-1e10a9d9bd06,Domem Literatury w Łodzi,Cultural Institution / Arts
53985cb1-c37f-4990-aaaf-1e10a9d9bd06,Teatrem 21,Cultural Institution / Arts
53985cb1-c37f-4990-aaaf-1e10a9d9bd06,Austriackim Forum Kultury,Cultural Institution / Arts
53985cb1-c37f-4990-aaaf-1e10a9d9bd06,Scaramouche,Other / Unclear
53985cb1-c37f-4990-aaaf-1e10a9d9bd06,Ambasada Irlandii,Government / Public Administration
53985cb1-c37f-4990-aaaf-1e10a9d9bd06,Łódzka Szkoła Filmowa,Cultural Institution / Arts
53985cb1-c37f-4990-aaaf-1e10a9d9bd06,radio Łódź,Media / Publishing
53985cb1-c37f-4990-aaaf-1e10a9d9bd06,Złote Przeboje,Media / Publishing
53985cb1-c37f-4990-aaaf-1e10a9d9bd06,Muzeum POLIN,Cultural Institution / Arts
53985cb1-c37f-4990-aaaf-1e10a9d9bd06,Konsulat Francji,Government / Public Administration
53985cb1-c37f-4990-aaaf-1e10a9d9bd06,radio Żak,Media / Publishing
53b105f3-6660-4774-929a-fd6d8e61cfdb,Next Generation EU,Other / Unclear
53b105f3-6660-4774-929a-fd6d8e61cfdb,unijnych,International Organization / EU
53b105f3-6660-4774-929a-fd6d8e61cfdb,Poznańskiej Lokalnej Organizacji Turystycznej,NGO / Association / Foundation
53b105f3-6660-4774-929a-fd6d8e61cfdb,PLOT,NGO / Association / Foundation
53b105f3-6660-4774-929a-fd6d8e61cfdb,Europejskiej Sieci Obserwacyjnej Rozwoju Terytorialnego i Spójności Terytorialnej,International Organization / EU
53b105f3-6660-4774-929a-fd6d8e61cfdb,Euractiv,Media / Publishing
53b105f3-6660-4774-929a-fd6d8e61cfdb,JST,International Organization / EU
53b105f3-6660-4774-929a-fd6d8e61cfdb,europejskich,International Organization / EU
53b105f3-6660-4774-929a-fd6d8e61cfdb,Funduszu Odbudowy,Government / Public Administration
53b105f3-6660-4774-929a-fd6d8e61cfdb,unijnego,International Organization / EU
53b105f3-6660-4774-929a-fd6d8e61cfdb,Komisji Europejskiej,Government / Public Administration
53b105f3-6660-4774-929a-fd6d8e61cfdb,PCB,Other / Unclear
53b105f3-6660-4774-929a-fd6d8e61cfdb,Poznański Barometr Turystyczny,Government / Public Administration
53b72842-cace-4c8a-a92a-e1b4cbcc67a3,Nicast,Company / Business
53b72842-cace-4c8a-a92a-e1b4cbcc67a3,Ding B.,Other / Unclear
53b72842-cace-4c8a-a92a-e1b4cbcc67a3,MIBMiK,Other / Unclear
53c49017-1fe9-4218-a3c1-f09eef25f62d,Spitsbergenu,Other / Unclear
53c49017-1fe9-4218-a3c1-f09eef25f62d,Polskiego Towarzystwa Geograficznego,NGO / Association / Foundation
53c49017-1fe9-4218-a3c1-f09eef25f62d,UMCS,Other / Unclear
53c49017-1fe9-4218-a3c1-f09eef25f62d,Calypsobyen,Other / Unclear
53c49017-1fe9-4218-a3c1-f09eef25f62d,NOAA,Government / Public Administration
53c49017-1fe9-4218-a3c1-f09eef25f62d,Polskie Radio Lublin,Media / Publishing
53c49017-1fe9-4218-a3c1-f09eef25f62d,INoZiŚ,Other / Unclear
53c49017-1fe9-4218-a3c1-f09eef25f62d,National Oceanic and Atmospheric Administration,Government / Public Administration
53ddb8ba-621b-4bf6-b334-6fef5a880737,GUGIK,Government / Public Administration
53ddb8ba-621b-4bf6-b334-6fef5a880737,GISPro,Company / Business
53ddb8ba-621b-4bf6-b334-6fef5a880737,Główny Urząd Geodezji i Kartografii,Government / Public Administration
53df0ed7-203a-473d-8674-5dec5400f136,Biur Promocji,Other / Unclear
53df0ed7-203a-473d-8674-5dec5400f136,Stowarzyszeniem Związek Miast Polskich,Government / Public Administration
53df0ed7-203a-473d-8674-5dec5400f136,Urzędem Marszałkowskim Województwa Świętokrzyskiego,Government / Public Administration
53df0ed7-203a-473d-8674-5dec5400f136,Izby Wydawców Prasy,Government / Public Administration
53df0ed7-203a-473d-8674-5dec5400f136,Ministerstwa Kultury i Dziedzictwa Narodowego,Government / Public Administration
53df0ed7-203a-473d-8674-5dec5400f136,Komisji Kultury i Środków Masowego Przekazu Sejmu RP,Government / Public Administration
53df0ed7-203a-473d-8674-5dec5400f136,Stowarzyszenie Gazet Lokalnych,NGO / Association / Foundation
53df0ed7-203a-473d-8674-5dec5400f136,RODO,Government / Public Administration
53df0ed7-203a-473d-8674-5dec5400f136,Stowarzyszenie Dziennikarzy i Wydawców REPROPOL,NGO / Association / Foundation
54004c1f-d924-4a7e-a65e-08ff126db29f,Ministerstwo właściwe ds. Pracy,Government / Public Administration
54004c1f-d924-4a7e-a65e-08ff126db29f,łówny Inspektorat Sanitarny,Government / Public Administration
54004c1f-d924-4a7e-a65e-08ff126db29f,REACH,International Organization / EU
54004c1f-d924-4a7e-a65e-08ff126db29f,ds. Pracy,Government / Public Administration
54004c1f-d924-4a7e-a65e-08ff126db29f,Państwowa Inspekcja Pracy,Government / Public Administration
54004c1f-d924-4a7e-a65e-08ff126db29f,IMP,Other / Unclear
54004c1f-d924-4a7e-a65e-08ff126db29f,BHP,Other / Unclear
54004c1f-d924-4a7e-a65e-08ff126db29f,PTHP,Other / Unclear
54004c1f-d924-4a7e-a65e-08ff126db29f,Ministerstwo Zdrowia,Government / Public Administration
54004c1f-d924-4a7e-a65e-08ff126db29f,Ministerstwo właściw,Government / Public Administration
541bdb30-285d-4b04-9a2e-f959634c1f99,LAB-EL,Other / Unclear
5425e926-6ffc-421a-a5e4-dccc90b20989,Polskiego Towarzystwa Położnych,NGO / Association / Foundation
5425e926-6ffc-421a-a5e4-dccc90b20989,GUS,Government / Public Administration
54361d73-da76-4921-84b7-8aa357eb6362,Grupy Urbanism,Company / Business
54361d73-da76-4921-84b7-8aa357eb6362,EXPO,Other / Unclear
54361d73-da76-4921-84b7-8aa357eb6362,Fundacji Rozwoju Demokracji Lokalnej,NGO / Association / Foundation
54361d73-da76-4921-84b7-8aa357eb6362,EC1,Cultural Institution / Arts
54361d73-da76-4921-84b7-8aa357eb6362,MPU,Company / Business
54361d73-da76-4921-84b7-8aa357eb6362,Urban-Regeneration-Mix,NGO / Association / Foundation
54361d73-da76-4921-84b7-8aa357eb6362,TUP,NGO / Association / Foundation
54361d73-da76-4921-84b7-8aa357eb6362,Planetarium EC1,Cultural Institution / Arts
54361d73-da76-4921-84b7-8aa357eb6362,Gminnym Programie Rewitalizacji,Government / Public Administration
54361d73-da76-4921-84b7-8aa357eb6362,OFF Piotrkowska,Cultural Institution / Arts
54603faa-d7f8-4f38-a33a-8ee88e10c2c7,Ponadegionalnej Sieci UTW,Other / Unclear
54603faa-d7f8-4f38-a33a-8ee88e10c2c7,Centrum Projektów Edukacyjnych WSG,Education (non-university)
54603faa-d7f8-4f38-a33a-8ee88e10c2c7,OPS,Government / Public Administration
54603faa-d7f8-4f38-a33a-8ee88e10c2c7,Ponadregionalna Sieć UTW WSG,Government / Public Administration
54603faa-d7f8-4f38-a33a-8ee88e10c2c7,DDPS,Other / Unclear
54603faa-d7f8-4f38-a33a-8ee88e10c2c7,Domów Dziennego Pobytu,Cultural Institution / Arts
54603faa-d7f8-4f38-a33a-8ee88e10c2c7,DDP,Other / Unclear
54603faa-d7f8-4f38-a33a-8ee88e10c2c7,WSG,Other / Unclear
54603faa-d7f8-4f38-a33a-8ee88e10c2c7,UTW WSG,Other / Unclear
54603faa-d7f8-4f38-a33a-8ee88e10c2c7,Siecią,Other / Unclear
54603faa-d7f8-4f38-a33a-8ee88e10c2c7,Sieci DDP,Government / Public Administration
54603faa-d7f8-4f38-a33a-8ee88e10c2c7,Ponadregionalnej Sieci UTW WSG,Government / Public Administration
54603faa-d7f8-4f38-a33a-8ee88e10c2c7,ŚDS,Other / Unclear
54603faa-d7f8-4f38-a33a-8ee88e10c2c7,Regionalnej Sieci DDP,Government / Public Administration
547ac91d-c01a-45fc-b7df-793964085be4,MSP,Company / Business
547ac91d-c01a-45fc-b7df-793964085be4,CSR,Company / Business
547ac91d-c01a-45fc-b7df-793964085be4,United Nations Development Programme,International Organization / EU
547ac91d-c01a-45fc-b7df-793964085be4,RRI,Other / Unclear
547ac91d-c01a-45fc-b7df-793964085be4,Doradztwo i Projektowanie,Other / Unclear
547ac91d-c01a-45fc-b7df-793964085be4,UNDP,International Organization / EU
547ac91d-c01a-45fc-b7df-793964085be4,Jan Góźdź Eureka Grupa Inżynieria Spożywcza,Company / Business
547ac91d-c01a-45fc-b7df-793964085be4,WZ PL,Other / Unclear
547ac91d-c01a-45fc-b7df-793964085be4,INDUSTII Sp. z o.o,Company / Business
548063fb-5b0c-46ae-8ba3-93297e3e3a1c,WAT,Military / Defense / Security
548063fb-5b0c-46ae-8ba3-93297e3e3a1c,Marynarki Wojennej,Military / Defense / Security
548063fb-5b0c-46ae-8ba3-93297e3e3a1c,Marynarki Wojennej RP,Government / Public Administration
548063fb-5b0c-46ae-8ba3-93297e3e3a1c,OSU-35,Other / Unclear
54993e67-9857-45f9-8a54-4bbb0b858e71,WB UWr,Other / Unclear
54a43e40-63c7-4135-9817-6239c28d1a23,WNGiG UAM,Other / Unclear
54a43e40-63c7-4135-9817-6239c28d1a23,Stację Polarną UAM,Other / Unclear
54a43e40-63c7-4135-9817-6239c28d1a23,IPPC,International Organization / EU
54a43e40-63c7-4135-9817-6239c28d1a23,Międzyrządowego Zespołu ds. Zmian Klimatu IPCC,Government / Public Administration
54d1185d-3fba-47f8-9876-7df5e2ded39c,IPPT,Other / Unclear
54d1185d-3fba-47f8-9876-7df5e2ded39c,MESKO S.A.,Company / Business
54d1185d-3fba-47f8-9876-7df5e2ded39c,MESKO,Company / Business
54d90df1-f3a0-4554-b739-4ac965ef5a91,Ministerstwa Spraw Zagranicznych Rzeczpospolitej Polskiej,Government / Public Administration
54d90df1-f3a0-4554-b739-4ac965ef5a91,Ośrodkiem Kultury Francuskiej w Warszawie,Cultural Institution / Arts
54d90df1-f3a0-4554-b739-4ac965ef5a91,MSZ,Government / Public Administration
54d90df1-f3a0-4554-b739-4ac965ef5a91,Unią Europejską,International Organization / EU
54d90df1-f3a0-4554-b739-4ac965ef5a91,„Oko Kalejdoskopu”,Cultural Institution / Arts
54d90df1-f3a0-4554-b739-4ac965ef5a91,pospolit,Other / Unclear
54dac8ff-cdd4-44ab-8f65-f8f1e33a1bf9,Teaming,Other / Unclear
54dac8ff-cdd4-44ab-8f65-f8f1e33a1bf9,Mercedes Benz,Company / Business
54dac8ff-cdd4-44ab-8f65-f8f1e33a1bf9,Zakładach Bumar-Łabędy,Company / Business
54dac8ff-cdd4-44ab-8f65-f8f1e33a1bf9,MAB,Other / Unclear
54dac8ff-cdd4-44ab-8f65-f8f1e33a1bf9,Polskiego Programu Energetyki Jądrowej,Government / Public Administration
54dac8ff-cdd4-44ab-8f65-f8f1e33a1bf9,KHK SA,Company / Business
54dac8ff-cdd4-44ab-8f65-f8f1e33a1bf9,Odlewnie Polskie,Company / Business
54dac8ff-cdd4-44ab-8f65-f8f1e33a1bf9,NCBJ,Other / Unclear
54dac8ff-cdd4-44ab-8f65-f8f1e33a1bf9,HEA,Other / Unclear
54dac8ff-cdd4-44ab-8f65-f8f1e33a1bf9,Centrum Doskonałości NOMATEN,Other / Unclear
54dac8ff-cdd4-44ab-8f65-f8f1e33a1bf9,ODS,Other / Unclear
54dac8ff-cdd4-44ab-8f65-f8f1e33a1bf9,Pyro-Kat,Company / Business
54de0bc6-19c1-49d9-ab3d-b9d5ea00abac,Committee for Coordination of Science & Technology Development,Company / Business
54de0bc6-19c1-49d9-ab3d-b9d5ea00abac,Kielecki Park Technologiczny,Company / Business
54de0bc6-19c1-49d9-ab3d-b9d5ea00abac,Bukhara Engineering,Company / Business
54de0bc6-19c1-49d9-ab3d-b9d5ea00abac,Consulta Europa Projects and Innovation S.L.,NGO / Association / Foundation
54de0bc6-19c1-49d9-ab3d-b9d5ea00abac,kąta Wie,Other / Unclear
54de0bc6-19c1-49d9-ab3d-b9d5ea00abac,Educational Center Business Incubator of Bukhara,Education (non-university)
54de0bc6-19c1-49d9-ab3d-b9d5ea00abac,Engineering,Other / Unclear
54de0bc6-19c1-49d9-ab3d-b9d5ea00abac,Chamber of Commerce,Company / Business
54de0bc6-19c1-49d9-ab3d-b9d5ea00abac,Karshi Engineering,Company / Business
5512c4d9-e8a9-4478-9d16-779e29daaa1e,WOD-BUD Sp. z o.o.,Company / Business
5512c4d9-e8a9-4478-9d16-779e29daaa1e,GDDKiA,Government / Public Administration
5512c4d9-e8a9-4478-9d16-779e29daaa1e,MPRI Sp. z o.o.,Company / Business
5512c4d9-e8a9-4478-9d16-779e29daaa1e,MSAS,Other / Unclear
5512c4d9-e8a9-4478-9d16-779e29daaa1e,ZRD DUKT Sp. z o.o.,Company / Business
5512c4d9-e8a9-4478-9d16-779e29daaa1e,Antex II sp. z o.o,Company / Business
5512c4d9-e8a9-4478-9d16-779e29daaa1e,BUDAR Sp. z o.o.,Company / Business
5512c4d9-e8a9-4478-9d16-779e29daaa1e,MMA,Other / Unclear
5512c4d9-e8a9-4478-9d16-779e29daaa1e,GODROM Sp. z o.o.,Company / Business
5512c4d9-e8a9-4478-9d16-779e29daaa1e,WoS,Other / Unclear
5512c4d9-e8a9-4478-9d16-779e29daaa1e,Antex II sp. z o.,Company / Business
